Municipio,Codigo_Postal,Tasa_paro,Densidad_población,N_empresas,Transacciones_inmobiliarias,Deuda_ayuntamientos,Saldo_migratorio,Renta_disponible_media
MERINDAD DE CUESTA-URRIA,9213,-0.35706080003755536,-0.15340906092866108,-0.07399922559285235,-0.025840760974419563,-0.05720342591558636,-0.7908840983376529,-0.0048269764506630826
MERINDAD DE MONTIJA,9214,-0.5928111243238516,-0.09700544995556208,0.049272123026697014,0.07967567967112697,-0.05720342591558636,0.9344275469971329,-0.0048141770091275505
MERINDAD DE RIO UBIERNA,9906,-0.8514498296088173,-0.12061098533263372,0.033127322664802346,0.01184368211327563,-0.05720342591558636,-1.4234983682937412,1.7022601396785821
MERINDAD DE SOTOSCUEVA,9215,-0.2109566346627149,-0.14955046379971668,-0.04432609343599989,-0.0032300951218024467,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
MERINDAD DE VALDEPORRES,9216,-0.36812351752024575,-0.13910955392139654,-0.07581291403129724,-0.05598831544457571,-0.05720342591558636,-0.4458217692706958,-0.0048269764506630826
MERINDAD DE VALDIVIELSO,9217,-0.21553431086244884,-0.14580535482162357,-0.0641280032721359,-0.048451426827036674,-0.05720342591558636,0.01426133615191378,-0.0048269764506630826
MILAGROS,9218,-0.7007679880342429,0.045876131966231866,-0.045366734343304335,-0.05598831544457571,-0.05720342591558636,-0.3883113810928696,-0.0048269764506630826
MIRANDA DE EBRO,9219,-0.16479839964873128,3.799269745071468,2.2452325656205363,3.855656877058185,1.4121451264681597,-8.55478650234419,3.1089187641470155
MIRAVECHE,9220,-0.814065473977657,-0.13729374350777565,-0.03145187878277633,-0.08613586991473186,-0.045866963184329264,0.5893652179301757,-0.003867018335693724
MODUBAR DE LA EMPAREDADA,9221,-0.6164624513558101,0.5620202420379705,0.10044192306872414,0.05706501381850986,-0.05720342591558636,1.27948987606409,-0.004801377567596674
MONASTERIO DE LA SIERRA,9223,-0.8213134612939025,-0.10267985749812737,-0.05479196770374745,-0.10874653576734898,-0.03769653959423406,0.01426133615191378,-0.003188647934445544
MONASTERIO DE RODILLA,9224,-0.595481435440363,-0.12969003740073817,-0.07961868649229635,-0.10874653576734898,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
MONCALVILLO,9225,2.6405541647548647,-0.14455698516225923,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,-0.10075944020373861,-0.004839775892193959
MONTERRUBIO DE LA DEMANDA,9226,-0.10605155508547952,-0.1362723501501139,-0.1015316107403928,-0.10874653576734898,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
MONTORIO,9227,-0.8522127756421063,-0.10653845462707177,-0.036774013708704784,-0.06352520406211476,-0.056999165325833975,0.1292821125075662,-0.004801377567596674
MORADILLO DE ROA,9228,-0.6282881148717895,-0.04582229392162318,-0.07364243442463368,-0.11628342438488802,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
NAVA DE ROA,9229,-0.7537927373478274,-0.07521572499211138,-0.05559474783223945,-0.08613586991473186,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
NAVAS DE BUREBA,9230,-1.0597340966967101,-0.1397904828265044,-0.06754725196756478,-0.11628342438488802,-0.05720342591558636,-0.215780216559391,-0.0048269764506630826
NEBREDA,9231,-0.5321569146773774,-0.15942393292378026,-0.07334510845111814,-0.10120964714980994,-0.05720342591558636,0.1292821125075662,-0.0048269764506630826
NEILA,9232,0.03394904202304921,-0.1560192883982411,-0.1074781302107039,-0.0936727585322709,-0.05720342591558636,-0.27329060473721717,-0.0048269764506630826
OLMEDILLO DE ROA,9235,-0.22507113627856112,-0.09700544995556208,-0.0638604098959719,-0.07859898129719282,-0.054139517069300654,0.30181327704104477,-0.0045709876200036555
OLMILLOS DE MUÑO,9236,-1.0597340966967101,-0.12174586684114674,-0.062373780028394124,-0.11628342438488802,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
OÑA,9238,-0.05798595498827343,-0.10903519394580051,-0.05607046938986434,-0.06352520406211476,-0.045969093479205456,0.9919379351749591,-3.5365512797475303
OQUILLAS,9239,0.7396741228153598,-0.14342210365374614,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,0.07177172432973998,-0.004839775892193959
ORBANEJA RIOPICO,9241,0.6496464908872597,0.2515166613087979,-0.10191813450596303,-0.07859898129719282,-0.05720342591558636,-0.4458217692706958,-0.0048269764506630826
PADILLA DE ABAJO,9242,-1.0597340966967101,-0.14909651119631143,-0.06835003209605679,-0.10874653576734898,-0.05720342591558636,-0.3308009929150434,-0.0048269764506630826
PADILLA DE ARRIBA,9243,-0.3253985396560626,-0.13763420796032957,-0.09204691218524658,-0.10874653576734898,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
PADRONES DE BUREBA,9244,2.2438222274445923,-0.15465743058802545,-0.11553566409297547,-0.10874653576734898,-0.05720342591558636,0.1292821125075662,-0.004839775892193959
PALACIOS DE LA SIERRA,9246,-0.5592414988591363,-0.06659062552741214,-0.034960325270259884,-0.08613586991473186,-0.05720342591558636,0.8194067706414806,-0.0048269764506630826
PALACIOS DE RIOPISUERGA,9247,2.3800080943866764,-0.1556788239456872,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,-0.10075944020373861,-0.004839775892193959
PALAZUELOS DE LA SIERRA,9248,-0.5321569146773774,-0.11709285265624322,-0.07382083000874301,-0.10874653576734898,-0.05720342591558636,0.1292821125075662,-0.0048269764506630826
PALAZUELOS DE MUÑO,9249,-0.8499239375422394,-0.11062402805771879,-0.06513891158208879,-0.10874653576734898,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
PAMPLIEGA,9250,0.26741052820947836,-0.04627624652502842,-0.09261183153492612,-0.07106209267965378,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
PANCORBO,9251,-0.8632754931247966,-0.09768637886066993,-0.043315185126047005,-0.06352520406211476,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
PARDILLA,9253,-0.06065626610478489,-0.09394126988257684,-0.09641760399592524,-0.11628342438488802,-0.05720342591558636,0.1292821125075662,-0.0048269764506630826
PARTIDO DE LA SIERRA EN TOBALINA,9255,-0.7850735247126758,-0.1478481415369471,-0.07459387753988346,-0.10874653576734898,-0.05720342591558636,-0.1582698283815648,-0.0048269764506630826
PEDROSA DE DUERO,9256,-0.5851816639909618,-0.10097753523535781,-0.01625852153613144,-0.0333776495919586,-0.05720342591558636,0.646875606108002,-0.0048269764506630826
PEDROSA DE RIO URBEL,9259,-0.6149365592892322,-0.12151889053944413,-0.06674447183907278,-0.10874653576734898,-0.05720342591558636,0.24430288886321858,-0.0048269764506630826
PEDROSA DEL PARAMO,9257,-0.626380749788567,-0.09564359214534643,-0.06617955248939322,-0.10874653576734898,-0.05720342591558636,0.18679250068539238,-0.0048269764506630826
PEDROSA DEL PRINCIPE,9258,-0.7362449785821807,-0.11391518443240667,-0.053364803030872786,-0.10120964714980994,-0.05720342591558636,0.359323665218871,-0.0048269764506630826
PEÑARANDA DE DUERO,9261,-0.05531564387176211,-0.08996918460278114,-0.08505975180763102,-0.10874653576734898,-0.05720342591558636,0.359323665218871,-0.0048269764506630826
PERAL DE ARLANZA,9262,-0.8117766358777901,-0.11141844511367793,-0.07625890299157057,-0.11628342438488802,-0.05720342591558636,-0.215780216559391,-0.0048269764506630826
PIERNIGAS,9265,1.5850183276995544,-0.1484155822912036,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,0.30181327704104477,-0.004839775892193959
PINEDA DE LA SIERRA,9266,-0.7011494610508874,-0.1635095063544273,-0.0681419039145959,-0.10120964714980994,-0.05720342591558636,0.07177172432973998,-0.0048269764506630826
PINEDA TRASMONTE,9267,-1.0597340966967101,-0.1326407293228721,-0.0633252231436439,-0.10874653576734898,-0.05720342591558636,-0.215780216559391,-0.0048269764506630826
PINILLA DE LOS BARRUECOS,9268,0.9838168534678349,-0.14523791406736705,-0.11553566409297547,-0.10874653576734898,-0.05281182323591019,-0.1582698283815648,-0.004468592087738022
PINILLA DE LOS MOROS,9269,2.4307440056003937,-0.13854211316714,-0.11553566409297547,-0.0936727585322709,-0.05720342591558636,-0.1582698283815648,-0.004839775892193959
PINILLA TRASMONTE,9270,0.19187887091386902,-0.1523876675709993,-0.09320648348195724,-0.0936727585322709,-0.05720342591558636,0.359323665218871,-0.0048269764506630826
POZA DE LA SAL,9272,0.21171546777938247,-0.13910955392139654,-0.08812220933484124,-0.040914538209497635,-0.05720342591558636,-0.27329060473721717,-0.0048269764506630826
PRADANOS DE BUREBA,9273,-0.4039819810848279,-0.12095144978518763,-0.0873491618037008,-0.10874653576734898,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
PRADOLUENGO,9274,-0.32845032378921846,-0.1382016487145861,-0.011471573362530997,0.026917459348353705,-0.053118214120538756,-0.1582698283815648,-6.078520368186392
PRESENCIO,9275,0.04768207062225091,-0.11879517491901281,-0.07498040130545368,-0.08613586991473186,-0.05720342591558636,0.5318548297523495,-0.0048269764506630826
"PUEBLA DE ARGANZON, LA",9276,0.22582996939522887,0.1287224820876851,-0.040104064612079,-0.0333776495919586,-0.05720342591558636,0.4743444415745234,-0.0048269764506630826
PUENTEDURA,9277,1.937499395079065,-0.09666498550300817,-0.11553566409297547,-0.10120964714980994,-0.05720342591558636,-0.043249052025912414,-0.004839775892193959
QUEMADA,9279,-0.5336828067439554,-0.040942303435017036,-0.026754128401230558,-0.07106209267965378,-0.05720342591558636,0.8194067706414806,-0.0048269764506630826
QUINTANA DEL PIDIO,9281,-0.8434388962592831,-0.013932123532406273,-0.04712095758704611,-0.07859898129719282,-0.05720342591558636,-0.1582698283815648,-0.0048269764506630826
QUINTANABUREBA,9280,1.62965067064696,-0.152274179420148,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,0.07177172432973998,-0.004839775892193959
QUINTANAELEZ,9283,2.220933846445923,-0.1518202268167428,-0.11553566409297547,-0.10120964714980994,-0.05720342591558636,0.1292821125075662,-0.004839775892193959
QUINTANAORTUÑO,9287,-0.7633295627639397,0.37850990211140906,-0.015277345823530112,-0.07859898129719282,-0.05720342591558636,0.01426133615191378,-0.0048141770091275505
QUINTANAPALLA,9288,-0.8632754931247966,-0.09609754474875166,-0.07854831298764035,-0.11628342438488802,-0.05720342591558636,-0.3883113810928696,-0.0048269764506630826
QUINTANAR DE LA SIERRA,9289,0.14266885176672942,0.1225941219417146,-0.002551794157064328,-0.025840760974419563,-0.05720342591558636,-0.6183529338041743,-5.676617904052554
QUINTANAVIDES,9292,2.3800080943866764,-0.10778682428643614,-0.11553566409297547,-0.10874653576734898,-0.05720342591558636,-0.1582698283815648,-0.004839775892193959
QUINTANILLA DE LA MATA,9294,1.1943899586555946,-0.08247896664659496,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,-0.10075944020373861,-0.004839775892193959
QUINTANILLA DEL AGUA Y TORDUELES,9901,-0.25635192364340953,-0.06659062552741214,-0.09930166593902613,-0.10120964714980994,-0.05720342591558636,-0.503332157448522,-0.0048269764506630826
QUINTANILLA DEL COCO,9295,-1.0597340966967101,-0.15159325051504016,-0.05523795666402078,-0.10874653576734898,-0.05720342591558636,0.07177172432973998,-0.0048269764506630826
QUINTANILLA SAN GARCIA,9298,-0.6740648768691285,-0.1602183499797394,-0.08797354634808346,-0.10874653576734898,-0.05720342591558636,-0.3883113810928696,-0.0048269764506630826
QUINTANILLA VIVAR,9301,0.2719882044092122,0.5598639671717958,0.004940820375527683,0.01938057073081467,-0.05720342591558636,0.1292821125075662,-0.0048141770091275505
"QUINTANILLAS, LAS",9297,0.6637609925031058,-0.0062149292745174835,-0.07887537155850746,-0.040914538209497635,-0.05720342591558636,0.30181327704104477,-0.0048269764506630826
RABANERA DEL PINAR,9302,0.11520279456832602,-0.14637279557588012,-0.10839984072860213,-0.0936727585322709,-0.05720342591558636,-0.215780216559391,-0.0048269764506630826
RABANOS,9303,-0.5321569146773774,-0.15692719360505156,-0.08624905570169324,-0.11628342438488802,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
RABE DE LAS CALZADAS,9304,-0.6549912260369039,0.08060350612673146,-0.036625350721947,-0.0936727585322709,-0.05720342591558636,0.41683405339669716,-0.0048269764506630826
REBOLLEDO DE LA TORRE,9306,-0.9071448900389133,-0.15840253956611852,-0.07004479014509546,-0.10874653576734898,-0.05720342591558636,-0.1582698283815648,-0.0048269764506630826
REDECILLA DEL CAMINO,9307,2.655050139387355,-0.08225199034489235,-0.11553566409297547,-0.10120964714980994,-0.05720342591558636,-0.043249052025912414,-0.004839775892193959
REDECILLA DEL CAMPO,9308,1.9539027347947786,-0.1382016487145861,-0.11553566409297547,-0.10120964714980994,-0.05720342591558636,-0.043249052025912414,-0.004839775892193959
REGUMIEL DE LA SIERRA,9309,-0.4955355050795061,0.004679933207207881,-0.07973761688170257,-0.0936727585322709,-0.05720342591558636,-0.503332157448522,-0.0048269764506630826
REINOSO,9310,-0.6908496896014862,-0.1597643973763342,-0.08140264233338967,-0.11628342438488802,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
RETUERTA,9311,0.05302269285527382,-0.09212545946895594,-0.10325610138678301,-0.10874653576734898,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
REVILLA DEL CAMPO,9314,-0.5035464384290405,-0.14898302304546016,-0.09106573647264524,-0.11628342438488802,-0.05393525647954828,-0.215780216559391,-0.0045581881784681234
REVILLA VALLEJERA,9316,-0.9227852837213374,-0.1380881605637348,-0.04712095758704611,-0.0936727585322709,-0.05720342591558636,0.24430288886321858,-0.0048269764506630826
"REVILLA Y AHEDO, LA",9312,0.38452274431933753,-0.10404171530834305,-0.11553566409297547,-0.08613586991473186,-0.04607122377408164,-0.5608425456263482,-0.0038926172187601325
REVILLARRUZ,9315,0.4440325349158784,0.19715583705102246,0.01567428801943924,0.01184368211327563,-0.05720342591558636,1.6245522051310473,-0.0048141770091275505
REZMONDO,9317,2.411670354768169,-0.14421652070970528,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,-0.10075944020373861,-0.004839775892193959
RIOCAVADO DE LA SIERRA,9318,-1.0597340966967101,-0.16487136416464296,-0.06005463743497279,-0.10874653576734898,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
ROA,9321,0.01106066102437962,0.32959650909449634,-0.01741809283284211,0.04952812520097082,-0.03565393369671026,1.221979487886264,-2.627790930909871
ROJAS,9323,-0.3383686222219753,-0.15068534530822972,-0.08306766778507679,-0.10120964714980994,-0.05720342591558636,0.07177172432973998,-0.0048269764506630826
ROYUELA DE RIO FRANCO,9325,-0.6656724705029495,-0.14013094727905828,-0.06614981989204168,-0.0936727585322709,-0.05720342591558636,0.01426133615191378,-0.0048269764506630826
RUBENA,9326,-0.7248007880828461,0.0444007860051649,-0.05161057978713101,-0.08613586991473186,-0.05720342591558636,-0.1582698283815648,-0.0048269764506630826
RUBLACEDO DE ABAJO,9327,0.5882293352074965,-0.1714536769140187,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,-0.10075944020373861,-0.004839775892193959
RUCANDIO,9328,1.4770614639891633,-0.15749463435930808,-0.11553566409297547,-0.10874653576734898,-0.05720342591558636,0.1292821125075662,-0.004839775892193959
SALAS DE BUREBA,9329,0.36316025538724583,-0.06454783881208864,-0.11553566409297547,-0.10874653576734898,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
SALAS DE LOS INFANTES,9330,-0.5275792384776434,-0.10801380058813875,0.14908445233586903,0.13997078861143927,-0.05720342591558636,0.01426133615191378,-0.1971769838074552
SALDAÑA DE BURGOS,9332,-0.3479054476380876,0.08344070989801411,-0.061452069510495894,-0.07859898129719282,-0.05720342591558636,-0.1582698283815648,-0.0048269764506630826
SALINILLAS DE BUREBA,9334,1.152809399841345,-0.15443045428632282,-0.11553566409297547,-0.10120964714980994,-0.05720342591558636,-0.1582698283815648,-0.004839775892193959
SAN ADRIAN DE JUARROS,9335,1.9603877760777348,-0.12617190472434767,-0.11553566409297547,-0.10120964714980994,-0.05720342591558636,-0.10075944020373861,-0.004839775892193959
SAN JUAN DEL MONTE,9337,0.6694830877527732,-0.1130072792255962,-0.10997566838823458,-0.040914538209497635,-0.05720342591558636,-0.3883113810928696,-0.0048269764506630826
SAN MAMES DE BURGOS,9338,0.8373312150763497,0.5278603086317275,-0.08143237493074124,-0.0936727585322709,-0.05720342591558636,0.01426133615191378,-0.0048269764506630826
SAN MARTIN DE RUBIALES,9339,1.6136288039478914,-0.09144453056384812,-0.11553566409297547,-0.08613586991473186,-0.05720342591558636,-0.10075944020373861,-0.004839775892193959
SAN MILLAN DE LARA,9340,-0.6172253973890992,-0.15647324100164633,-0.0900845607600439,-0.11628342438488802,-0.05720342591558636,-0.27329060473721717,-0.0048269764506630826
SAN VICENTE DEL VALLE,9360,-0.5828928258910948,-0.15692719360505156,-0.07842938259823412,-0.10874653576734898,-0.05720342591558636,0.01426133615191378,-0.0048269764506630826
SANTA CECILIA,9343,-0.5168979940115976,-0.08872081494341678,-0.0686770906669239,-0.10120964714980994,-0.05720342591558636,0.1292821125075662,-0.0048269764506630826
SANTA CRUZ DE LA SALCEDA,9345,-0.578315149691361,-0.12185935499199807,-0.05981677665616034,-0.10874653576734898,-0.04290518463291975,0.30181327704104477,-0.003623828946565173
SANTA CRUZ DEL VALLE URBION,9346,1.5850183276995544,-0.1460323311233262,-0.11553566409297547,-0.10120964714980994,-0.05720342591558636,0.01426133615191378,-0.004839775892193959
SANTA GADEA DEL CID,9347,-0.2300302854949395,-0.12027052088007978,-0.0839299131082719,-0.10874653576734898,-0.05403738677442447,0.18679250068539238,-0.0045581881784681234
SANTA INES,9348,2.723715282383364,-0.06761201888507389,-0.11553566409297547,-0.10120964714980994,-0.05720342591558636,-0.043249052025912414,-0.004839775892193959
SANTA MARIA DEL CAMPO,9350,-0.7846920516960312,-0.08236547849574365,-0.04188802045317234,-0.05598831544457571,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
SANTA MARIA DEL INVIERNO,9351,-0.33493536507217486,-0.13354863452968255,-0.09142252764086391,-0.10120964714980994,-0.05720342591558636,-0.215780216559391,-0.0048269764506630826
SANTA MARIA DEL MERCADILLO,9352,-0.25177424744367555,-0.14069838803331483,-0.10310743840002524,-0.10874653576734898,-0.05720342591558636,-0.3308009929150434,-0.0048269764506630826
SANTA MARIA RIBARREDONDA,9353,0.22468555034529533,-0.08815337418916025,-0.10141268035098658,-0.07859898129719282,-0.05720342591558636,-0.215780216559391,-0.0048269764506630826
SANTA OLALLA DE BUREBA,9354,-0.34447219048828714,-0.14285466289948964,-0.08208649207247545,-0.10874653576734898,-0.05720342591558636,0.18679250068539238,-0.0048269764506630826
SANTIBAÑEZ DE ESGUEVA,9355,-0.5680153782419596,-0.1363858383009652,-0.08131344454133502,-0.10874653576734898,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
SANTIBAÑEZ DEL VAL,9356,-1.0597340966967101,-0.13888257761969394,-0.054286513548771,-0.10874653576734898,-0.05720342591558636,0.07177172432973998,-0.0048269764506630826
SANTO DOMINGO DE SILOS,9358,-0.6057812068897643,-0.1420602458435305,-0.05550555004018478,-0.10120964714980994,-0.05720342591558636,0.5318548297523495,-0.0048269764506630826
SARGENTES DE LA LORA,9361,-0.10605155508547952,-0.16464438786294033,-0.06989612715833768,-0.07859898129719282,-0.05720342591558636,0.4743444415745234,-0.0048269764506630826
SARRACIN,9362,-0.5394049019936227,0.12372900345022762,-0.03293850865035411,-0.07859898129719282,-0.05720342591558636,0.359323665218871,-0.0048269764506630826
SASAMON,9363,-0.6565171181034818,-0.08315989555170279,-0.0007083731212678908,-0.010766983739341485,-0.05720342591558636,0.646875606108002,-0.0048141770091275505
"SEQUERA DE HAZA, LA",9365,2.7549960697482123,-0.1383151368654374,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,0.01426133615191378,-0.004839775892193959
SOLARANA,9366,-0.16327250758215336,-0.12957654924988685,-0.08702210323283369,-0.11628342438488802,-0.05720342591558636,0.359323665218871,-0.0048269764506630826
SORDILLOS,9368,2.7549960697482123,-0.14705372448098794,-0.11553566409297547,-0.10874653576734898,-0.05720342591558636,-0.1582698283815648,-0.004839775892193959
SOTILLO DE LA RIBERA,9369,-0.47836921933050397,-0.05444739338632244,-0.005435856100165214,-0.06352520406211476,-0.048726611440862586,1.3370002642419163,-0.0041102077248176185
SOTRAGERO,9372,0.9819094883846126,0.4176633141551096,-0.08482189102881857,-0.08613586991473186,-0.05720342591558636,0.24430288886321858,-0.0048269764506630826
SOTRESGUDO,9373,-0.7454003309816486,-0.15045836900652712,-0.04709122498969456,-0.040914538209497635,-0.05720342591558636,-0.27329060473721717,-0.0048269764506630826
SUSINOS DEL PARAMO,9374,0.8476309865257511,-0.06783899518677652,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,0.07177172432973998,-0.004839775892193959
TAMARON,9375,0.4726430111642153,-0.1501179045539732,-0.11553566409297547,-0.11628342438488802,-0.056999165325833975,0.24430288886321858,-0.0048141770091275505
TARDAJOS,9377,-0.4406033906826992,0.533988668777698,0.010738676859081005,-0.07106209267965378,-0.05720342591558636,0.7618963824636543,-0.0048141770091275505
TEJADA,9378,0.5043052715457081,-0.16282857744931944,-0.11553566409297547,-0.10874653576734898,-0.05720342591558636,-0.10075944020373861,-0.004839775892193959
TERRADILLOS DE ESGUEVA,9380,-0.9479625028198739,-0.12219981944455198,-0.06540650495825279,-0.11628342438488802,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
TINIEBLAS DE LA SIERRA,9381,-1.0597340966967101,-0.16895693759528996,-0.027110919569449228,-0.040914538209497635,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
TOBAR,9382,-1.0597340966967101,-0.15896998032037504,-0.061392604315792784,-0.11628342438488802,-0.05720342591558636,0.01426133615191378,-0.0048269764506630826
TORDOMAR,9384,-0.428014781133431,-0.05558227489483549,-0.08705183583018525,-0.10874653576734898,-0.05720342591558636,-0.27329060473721717,-0.0048269764506630826
TORRECILLA DEL MONTE,9386,-0.005724151707978089,-0.12435609431072678,-0.09552562607537858,-0.10874653576734898,-0.05720342591558636,0.18679250068539238,-0.0048269764506630826
TORREGALINDO,9387,-0.26627022207616624,-0.0911040661112942,-0.07254232832262612,-0.07859898129719282,-0.05720342591558636,0.01426133615191378,-0.0048269764506630826
TORRELARA,9388,-1.0597340966967101,-0.14989092825227057,-0.06261164080720656,-0.11628342438488802,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
TORREPADRE,9389,-0.22926733946165054,-0.14955046379971668,-0.08975750218917679,-0.0936727585322709,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
TORRESANDINO,9390,-0.3032731046906821,-0.10778682428643614,-0.08336499375859234,-0.0936727585322709,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
TORTOLES DE ESGUEVA,9391,-0.7240378420495569,-0.12288074834965981,-0.041917753050523886,-0.05598831544457571,-0.05720342591558636,0.07177172432973998,-0.0048269764506630826
TOSANTOS,9392,1.8013135281369816,-0.06908736484614088,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,-0.27329060473721717,-0.004839775892193959
TRESPADERNE,9394,-0.1678501837818873,0.053593326224120656,-0.013969111540061674,0.034454347965892744,-0.048318090261357825,-0.215780216559391,-0.004071809400220334
TUBILLA DEL AGUA,9395,-0.01068330092435645,-0.15931044477292897,-0.0910954690699968,-0.05598831544457571,-0.05720342591558636,-0.3883113810928696,-0.0048269764506630826
TUBILLA DEL LAGO,9396,-0.5100314797119968,-0.09814033146407516,-0.06609035469733857,-0.08613586991473186,-0.05720342591558636,0.01426133615191378,-0.0048269764506630826
URBEL DEL CASTILLO,9398,-0.8674716963078861,-0.15477091873887672,-0.06400907288272968,-0.10120964714980994,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
VADOCONDES,9400,-0.4600585145315683,-0.023011175600510723,-0.05990597444821501,-0.10874653576734898,-0.056182122966824455,0.41683405339669716,-0.004737380359932981
VALDEANDE,9403,-0.1869238346141119,-0.14353559180459746,-0.09665546477473767,-0.10874653576734898,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
VALDEZATE,9405,-0.5512305655096019,-0.11107798066112402,-0.0839299131082719,-0.10874653576734898,-0.05720342591558636,-0.215780216559391,-0.0048269764506630826
VALDORROS,9406,-0.8102507438112122,0.05347983807326937,-0.06270083859926123,-0.06352520406211476,-0.05720342591558636,-0.9634152628711316,-0.0048269764506630826
VALLARTA DE BUREBA,9408,-0.4238185779503415,-0.15306859647610715,-0.09829075762907324,-0.11628342438488802,-0.05720342591558636,-0.27329060473721717,-0.0048269764506630826
VALLE DE LAS NAVAS,9904,-0.14114707261677287,-0.12605841657349637,-0.06008437003232435,-0.05598831544457571,-0.05720342591558636,0.30181327704104477,-0.0048269764506630826
VALLE DE LOSA,9908,0.020597486440491926,-0.15545184764398456,0.06981734779662192,0.17765523169913447,-0.05720342591558636,1.0494483233527854,-0.0048141770091275505
VALLE DE MANZANEDO,9409,0.7610366117474513,-0.15851602771696985,-0.11553566409297547,-0.07859898129719282,-0.05720342591558636,-0.10075944020373861,-0.004839775892193959
VALLE DE MENA,9410,-0.028612532706647542,-0.007917251537287054,0.24125550412569127,0.6147947715163987,-0.03677736694034835,4.500071614022357,1.8225748900880752
VALLE DE OCA,9411,-0.6240919116887,-0.1299170137024408,-0.05969784626675412,-0.08613586991473186,-0.05720342591558636,0.1292821125075662,-0.0048269764506630826
VALLE DE SANTIBAÑEZ,9902,-0.3150987682066613,-0.12810120328881988,-0.061898058470769235,-0.07106209267965378,-0.05720342591558636,0.24430288886321858,-0.0048269764506630826
VALLE DE SEDANO,9905,-0.02556074857349167,-0.1622611366950629,-0.028835410215839446,0.004306793495736591,-0.05720342591558636,0.5893652179301757,-0.0048269764506630826
VALLE DE TOBALINA,9412,-0.254444558560187,-0.1148230896392171,0.05105607886779036,0.15504456584651735,-0.05720342591558636,0.359323665218871,-0.0048141770091275505
VALLE DE VALDEBEZANA,9413,-0.355153434954333,-0.14671326002843402,0.009043918810042337,0.04199123658343178,-0.05720342591558636,0.7043859942858282,-0.0048141770091275505
VALLE DE VALDELAGUNA,9414,-0.10605155508547952,-0.1560192883982411,-0.08803301154278657,-0.0936727585322709,-0.05720342591558636,0.1292821125075662,-0.0048269764506630826
VALLE DE VALDELUCIO,9415,-0.34714250160479865,-0.13956350652480176,-0.11024326176439857,-0.10874653576734898,-0.05720342591558636,-0.6758633219820006,-0.0048269764506630826
VALLE DE ZAMANZAS,9416,2.5928700376743032,-0.15034488085567582,-0.11553566409297547,-0.11628342438488802,-0.055773601787319695,-0.215780216559391,-0.004724580918397449
VALLEJERA,9417,-0.5638191750588702,-0.15499789504057934,-0.0866058468699119,-0.11628342438488802,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
VALLES DE PALENZUELA,9418,-0.2121010537126484,-0.13570490939585736,-0.09686359295619856,-0.10874653576734898,-0.05720342591558636,-0.10075944020373861,-0.0048269764506630826
VALLUERCANES,9419,-0.8087248517446342,-0.15261464387270193,-0.07382083000874301,-0.11628342438488802,-0.05720342591558636,-0.043249052025912414,-0.0048269764506630826
VALMALA,9407,2.5833332122581907,-0.1637364826561299,-0.11553566409297547,-0.11628342438488802,-0.05720342591558636,0.07177172432973998,-0.004839775892193959
"VID DE BUREBA, LA",9422,-1.0597340966967101,-0.1576081225101594,-0.05559474783223945,-0.11628342438488802,-0.05720342591558636,0.18679250068539238,-0.0048269764506630826
"VID Y BARRIOS, LA",9421,-0.5115573717785749,-0.09643800920130557,-0.10569417436961057,-0.0936727585322709,-0.05720342591558636,-1.078436039226784,-0.0048269764506630826
